id,youtube_video_id,youtube_url,original_or_new,language,channel_name,source_type,metadata_checked,description_checked,youtube_chapters_checked,captions_checked,transcript_checked,visual_review_performed,visual_timestamp_ranges,embed_checked,evidence_types,classification_confidence_before,classification_confidence_after,fields_reviewed,fields_changed,chapter_result,decision,decision_reason_he,review_notes_he,reviewed_at
yt-k6mUJ309W3k,k6mUJ309W3k,https://www.youtube.com/watch?v=k6mUJ309W3k,new,en,Roadcraft Nottingham - Motorcycle Training,professional_instructor,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-y1_j_49as9s,y1_j_49as9s,https://www.youtube.com/watch?v=y1_j_49as9s,new,en,SIK Baggers,experienced_rider,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-3QNTu2pzRfg,3QNTu2pzRfg,https://www.youtube.com/watch?v=3QNTu2pzRfg,new,en,SoCal Off-Road School,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-5S4fHLYnjgM,5S4fHLYnjgM,https://www.youtube.com/watch?v=5S4fHLYnjgM,new,en,SoCal Off-Road School,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-5uiMlyOgjjg,5uiMlyOgjjg,https://www.youtube.com/watch?v=5uiMlyOgjjg,new,en,SoCal Off-Road School,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-vFRDMa7gwIU,vFRDMa7gwIU,https://www.youtube.com/watch?v=vFRDMa7gwIU,new,en,Suzuki2Wheelers,training_channel,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-eTBshYyXrW0,eTBshYyXrW0,https://www.youtube.com/watch?v=eTBshYyXrW0,new,en,TWO WHEELS PARADISE,community_educator,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-i1eqhcPC6g8,i1eqhcPC6g8,https://www.youtube.com/watch?v=i1eqhcPC6g8,new,en,TWO WHEELS PARADISE,community_educator,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-ZCCxERsvQdw,ZCCxERsvQdw,https://www.youtube.com/watch?v=ZCCxERsvQdw,new,en,Two-Wheel Truth,community_educator,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-oZiD8uxH0hQ,oZiD8uxH0hQ,https://www.youtube.com/watch?v=oZiD8uxH0hQ,new,en,Wanderlust Revs,professional_instructor,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-ov7AqO_51iI,ov7AqO_51iI,https://www.youtube.com/watch?v=ov7AqO_51iI,new,en,Youthbuddy,community_educator,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-h5YrGuIGgVI,h5YrGuIGgVI,https://www.youtube.com/watch?v=h5YrGuIGgVI,new,en,Big Rock Moto,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-6tlSdNGLPkY,6tlSdNGLPkY,https://www.youtube.com/watch?v=6tlSdNGLPkY,new,en,CanyonChasers,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-HlZvuK_3kPQ,HlZvuK_3kPQ,https://www.youtube.com/watch?v=HlZvuK_3kPQ,new,en,DanDanTheFireman,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-bQws3UL3lSc,bQws3UL3lSc,https://www.youtube.com/watch?v=bQws3UL3lSc,new,en,DanDanTheFireman,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-2HTa9iHvI6U,2HTa9iHvI6U,https://www.youtube.com/watch?v=2HTa9iHvI6U,new,en,FTA Adventures,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-1LVSrs4HucI,1LVSrs4HucI,https://www.youtube.com/watch?v=1LVSrs4HucI,new,en,Moto Control,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-S36MgsVsHsA,S36MgsVsHsA,https://www.youtube.com/watch?v=S36MgsVsHsA,new,en,Moto Control,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-GerHAGwhX9k,GerHAGwhX9k,https://www.youtube.com/watch?v=GerHAGwhX9k,new,en,Riding in the Ozarks,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-LvmXbZlf6M8,LvmXbZlf6M8,https://www.youtube.com/watch?v=LvmXbZlf6M8,new,en,Taylor Mackenzie,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-6VjSNKBobko,6VjSNKBobko,https://www.youtube.com/watch?v=6VjSNKBobko,new,en,ExpertVillage Leaf Group,experienced_rider,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-x10WJdhm0wU,x10WJdhm0wU,https://www.youtube.com/watch?v=x10WJdhm0wU,new,en,Megs Braap,experienced_rider,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-uT-staOOo9w,uT-staOOo9w,https://www.youtube.com/watch?v=uT-staOOo9w,new,en,Paul Tannahill,riding_school,True,True,True,True,True,False,,True,description;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-CXMqS_gMOS0,CXMqS_gMOS0,https://www.youtube.com/watch?v=CXMqS_gMOS0,new,en,DanDanTheFireman,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-3tSkUdUYaA4,3tSkUdUYaA4,https://www.youtube.com/watch?v=3tSkUdUYaA4,new,en,Adam Riemann,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-UbemLevjCHw,UbemLevjCHw,https://www.youtube.com/watch?v=UbemLevjCHw,new,en,Adam Riemann,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-dWkoJmTyrtI,dWkoJmTyrtI,https://www.youtube.com/watch?v=dWkoJmTyrtI,new,en,AdventurePiggy,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-46iiFjZUEUA,46iiFjZUEUA,https://www.youtube.com/watch?v=46iiFjZUEUA,new,en,Autozium,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-J0ijNI0HhFA,J0ijNI0HhFA,https://www.youtube.com/watch?v=J0ijNI0HhFA,new,en,Gliding_On_Two's,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-nM4y8J-5ZCA,nM4y8J-5ZCA,https://www.youtube.com/watch?v=nM4y8J-5ZCA,new,en,Off Road Skills,riding_school,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=2,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-XgPpLKCUlbA,XgPpLKCUlbA,https://www.youtube.com/watch?v=XgPpLKCUlbA,new,en,RevZilla,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-vVBdOqqKt-A,vVBdOqqKt-A,https://www.youtube.com/watch?v=vVBdOqqKt-A,new,en,Robert Baldinger,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-_4KinOAw74Q,_4KinOAw74Q,https://www.youtube.com/watch?v=_4KinOAw74Q,new,en,Rocky Mountain ATV MC,training_channel,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-VKCEzq_fUNg,VKCEzq_fUNg,https://www.youtube.com/watch?v=VKCEzq_fUNg,new,en,Expat on Two Wheels,experienced_rider,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=1,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
yt-bYhY-nzJnqY,bYhY-nzJnqY,https://www.youtube.com/watch?v=bYhY-nzJnqY,new,en,IRC Tire USA Moto,professional_instructor,True,True,True,True,True,False,,True,description;chapters;transcript,not_applicable,high,summary_he;learning_points_he;fit_for_he;why_watch_he;exercises_he;equipment_he;safety_warnings_he;common_mistakes_he;quality_score;quality_reason_he;skill_level;risk_level;domain;primary_category;secondary_categories;tags;motorcycle_types;motorcycle_weight_classes;terrain_types;road_conditions;chapters;verification;last_checked,new_record,removed_generic=0,approve,"הקישור ציבורי, הראיות עומדות ברף והאוצרות הידנית עברה בדיקת התאמה ובטיחות.","מטא־דאטה, תיאור, פרקים וכתוביות נבדקו לפי הזמינות; קובצי התמלול הזמניים אינם חלק מהשחרור.",2026-08-04T12:00:00+03:00
